2022-12-19 06:57:23: PING 217.25.239.31 (217.25.239.31) 56(84) bytes of data.
2022-12-21 01:59:13: 64 bytes from 217.25.239.31: icmp_seq=10321 ttl=57 time=10.8 ms
2022-12-21 01:59:28: 64 bytes from 217.25.239.31: icmp_seq=10322 ttl=57 time=10.6 ms
2022-12-21 01:59:43: 64 bytes from 217.25.239.31: icmp_seq=10323 ttl=57 time=10.7 ms
2022-12-21 01:59:58: 64 bytes from 217.25.239.31: icmp_seq=10324 ttl=57 time=11.3 ms
2022-12-21 02:00:13: 64 bytes from 217.25.239.31: icmp_seq=10325 ttl=57 time=10.9 ms
2022-12-21 02:00:28: 64 bytes from 217.25.239.31: icmp_seq=10326 ttl=57 time=11.6 ms
2022-12-21 02:00:43: 64 bytes from 217.25.239.31: icmp_seq=10327 ttl=57 time=10.4 ms
2022-12-21 02:00:58: 64 bytes from 217.25.239.31: icmp_seq=10328 ttl=57 time=12.3 ms
2022-12-21 02:01:13: 64 bytes from 217.25.239.31: icmp_seq=10329 ttl=57 time=11.7 ms
2022-12-21 02:01:28: 64 bytes from 217.25.239.31: icmp_seq=10330 ttl=57 time=11.1 ms
2022-12-21 02:01:43: 64 bytes from 217.25.239.31: icmp_seq=10331 ttl=57 time=10.8 ms
2022-12-21 02:01:58: 64 bytes from 217.25.239.31: icmp_seq=10332 ttl=57 time=10.7 ms
2022-12-21 02:02:13: 64 bytes from 217.25.239.31: icmp_seq=10333 ttl=57 time=11.2 ms
2022-12-21 02:02:28: 64 bytes from 217.25.239.31: icmp_seq=10334 ttl=57 time=10.9 ms
2022-12-21 02:02:43: 64 bytes from 217.25.239.31: icmp_seq=10335 ttl=57 time=10.5 ms
2022-12-21 02:02:58: 64 bytes from 217.25.239.31: icmp_seq=10336 ttl=57 time=10.8 ms
2022-12-21 02:03:13: 64 bytes from 217.25.239.31: icmp_seq=10337 ttl=57 time=10.9 ms
2022-12-21 02:03:28: 64 bytes from 217.25.239.31: icmp_seq=10338 ttl=57 time=10.9 ms
2022-12-21 02:03:43: 64 bytes from 217.25.239.31: icmp_seq=10339 ttl=57 time=11.0 ms
2022-12-21 02:03:58: 64 bytes from 217.25.239.31: icmp_seq=10340 ttl=57 time=11.0 ms
2022-12-21 02:04:13: 64 bytes from 217.25.239.31: icmp_seq=10341 ttl=57 time=10.8 ms
2022-12-21 02:04:28: 64 bytes from 217.25.239.31: icmp_seq=10342 ttl=57 time=10.7 ms
2022-12-21 02:04:43: 64 bytes from 217.25.239.31: icmp_seq=10343 ttl=57 time=10.6 ms
2022-12-21 02:04:58: 64 bytes from 217.25.239.31: icmp_seq=10344 ttl=57 time=11.0 ms
2022-12-21 02:05:13: 64 bytes from 217.25.239.31: icmp_seq=10345 ttl=57 time=12.1 ms
2022-12-21 02:05:28: 64 bytes from 217.25.239.31: icmp_seq=10346 ttl=57 time=10.5 ms
2022-12-21 02:05:43: 64 bytes from 217.25.239.31: icmp_seq=10347 ttl=57 time=11.1 ms
2022-12-21 02:05:58: 64 bytes from 217.25.239.31: icmp_seq=10348 ttl=57 time=10.5 ms
2022-12-21 02:06:13: 64 bytes from 217.25.239.31: icmp_seq=10349 ttl=57 time=12.0 ms
2022-12-21 02:06:28: 64 bytes from 217.25.239.31: icmp_seq=10350 ttl=57 time=12.0 ms
2022-12-21 02:06:43: 64 bytes from 217.25.239.31: icmp_seq=10351 ttl=57 time=11.5 ms
2022-12-21 02:06:58: 64 bytes from 217.25.239.31: icmp_seq=10352 ttl=57 time=11.0 ms
2022-12-21 02:07:13: 64 bytes from 217.25.239.31: icmp_seq=10353 ttl=57 time=10.7 ms
2022-12-21 02:07:28: 64 bytes from 217.25.239.31: icmp_seq=10354 ttl=57 time=10.8 ms
2022-12-21 02:07:43: 64 bytes from 217.25.239.31: icmp_seq=10355 ttl=57 time=10.9 ms
2022-12-21 02:07:58: 64 bytes from 217.25.239.31: icmp_seq=10356 ttl=57 time=11.5 ms
2022-12-21 02:08:13: 64 bytes from 217.25.239.31: icmp_seq=10357 ttl=57 time=10.7 ms
2022-12-21 02:08:28: 64 bytes from 217.25.239.31: icmp_seq=10358 ttl=57 time=10.6 ms
2022-12-21 02:08:43: 64 bytes from 217.25.239.31: icmp_seq=10359 ttl=57 time=10.7 ms
2022-12-21 02:08:58: 64 bytes from 217.25.239.31: icmp_seq=10360 ttl=57 time=11.3 ms
2022-12-21 02:09:13: 64 bytes from 217.25.239.31: icmp_seq=10361 ttl=57 time=11.0 ms
2022-12-21 02:09:28: 64 bytes from 217.25.239.31: icmp_seq=10362 ttl=57 time=10.7 ms
2022-12-21 02:59:07: From 193.104.57.14 icmp_seq=10559 Destination Host Unreachable
2022-12-21 12:41:04: 64 bytes from 217.25.239.31: icmp_seq=12871 ttl=57 time=10.7 ms
2022-12-21 12:41:19: 64 bytes from 217.25.239.31: icmp_seq=12872 ttl=57 time=11.5 ms
2022-12-21 12:41:34: 64 bytes from 217.25.239.31: icmp_seq=12873 ttl=57 time=11.4 ms
2022-12-21 12:41:49: 64 bytes from 217.25.239.31: icmp_seq=12874 ttl=57 time=11.0 ms
2022-12-21 12:42:04: 64 bytes from 217.25.239.31: icmp_seq=12875 ttl=57 time=10.6 ms
2022-12-21 12:42:19: 64 bytes from 217.25.239.31: icmp_seq=12876 ttl=57 time=11.2 ms
2022-12-21 12:42:34: 64 bytes from 217.25.239.31: icmp_seq=12877 ttl=57 time=10.9 ms
2022-12-21 12:42:49: 64 bytes from 217.25.239.31: icmp_seq=12878 ttl=57 time=11.0 ms
2022-12-21 12:43:04: 64 bytes from 217.25.239.31: icmp_seq=12879 ttl=57 time=11.0 ms
2022-12-21 12:43:19: 64 bytes from 217.25.239.31: icmp_seq=12880 ttl=57 time=10.6 ms
2022-12-21 12:43:34: 64 bytes from 217.25.239.31: icmp_seq=12881 ttl=57 time=10.5 ms
2022-12-21 12:43:49: 64 bytes from 217.25.239.31: icmp_seq=12882 ttl=57 time=10.6 ms
2022-12-21 12:44:04: 64 bytes from 217.25.239.31: icmp_seq=12883 ttl=57 time=10.7 ms
2022-12-21 12:44:19: 64 bytes from 217.25.239.31: icmp_seq=12884 ttl=57 time=11.4 ms
2022-12-21 12:44:34: 64 bytes from 217.25.239.31: icmp_seq=12885 ttl=57 time=11.9 ms
2022-12-21 12:44:49: 64 bytes from 217.25.239.31: icmp_seq=12886 ttl=57 time=10.8 ms
2022-12-21 12:45:04: 64 bytes from 217.25.239.31: icmp_seq=12887 ttl=57 time=10.8 ms
2022-12-21 12:45:19: 64 bytes from 217.25.239.31: icmp_seq=12888 ttl=57 time=11.0 ms
2022-12-21 12:45:34: 64 bytes from 217.25.239.31: icmp_seq=12889 ttl=57 time=11.4 ms
2022-12-21 12:45:49: 64 bytes from 217.25.239.31: icmp_seq=12890 ttl=57 time=12.1 ms
2022-12-21 12:46:04: 64 bytes from 217.25.239.31: icmp_seq=12891 ttl=57 time=11.0 ms
2022-12-21 12:46:19: 64 bytes from 217.25.239.31: icmp_seq=12892 ttl=57 time=10.6 ms
2022-12-21 12:46:34: 64 bytes from 217.25.239.31: icmp_seq=12893 ttl=57 time=10.8 ms
2022-12-21 12:46:49: 64 bytes from 217.25.239.31: icmp_seq=12894 ttl=57 time=11.6 ms
2022-12-21 12:47:04: 64 bytes from 217.25.239.31: icmp_seq=12895 ttl=57 time=10.5 ms
2022-12-21 12:47:19: 64 bytes from 217.25.239.31: icmp_seq=12896 ttl=57 time=10.6 ms
2022-12-21 12:47:34: 64 bytes from 217.25.239.31: icmp_seq=12897 ttl=57 time=10.7 ms
2022-12-21 12:47:49: 64 bytes from 217.25.239.31: icmp_seq=12898 ttl=57 time=10.9 ms
2022-12-21 12:48:04: 64 bytes from 217.25.239.31: icmp_seq=12899 ttl=57 time=10.6 ms
2022-12-21 12:48:19: 64 bytes from 217.25.239.31: icmp_seq=12900 ttl=57 time=11.4 ms
2022-12-21 12:48:34: 64 bytes from 217.25.239.31: icmp_seq=12901 ttl=57 time=11.1 ms
2022-12-21 12:48:49: 64 bytes from 217.25.239.31: icmp_seq=12902 ttl=57 time=11.2 ms
2022-12-21 12:49:04: 64 bytes from 217.25.239.31: icmp_seq=12903 ttl=57 time=10.9 ms
2022-12-21 12:49:19: 64 bytes from 217.25.239.31: icmp_seq=12904 ttl=57 time=10.7 ms
2022-12-21 12:49:34: 64 bytes from 217.25.239.31: icmp_seq=12905 ttl=57 time=10.7 ms
2022-12-21 12:49:49: 64 bytes from 217.25.239.31: icmp_seq=12906 ttl=57 time=11.1 ms
2022-12-21 12:50:04: 64 bytes from 217.25.239.31: icmp_seq=12907 ttl=57 time=11.6 ms
2022-12-21 12:50:19: 64 bytes from 217.25.239.31: icmp_seq=12908 ttl=57 time=10.6 ms
2022-12-21 12:50:34: 64 bytes from 217.25.239.31: icmp_seq=12909 ttl=57 time=10.6 ms
2022-12-21 12:50:49: 64 bytes from 217.25.239.31: icmp_seq=12910 ttl=57 time=11.1 ms
2022-12-21 12:51:04: 64 bytes from 217.25.239.31: icmp_seq=12911 ttl=57 time=10.7 ms
2022-12-21 12:51:19: 64 bytes from 217.25.239.31: icmp_seq=12912 ttl=57 time=10.9 ms
2022-12-21 12:51:35: 64 bytes from 217.25.239.31: icmp_seq=12913 ttl=57 time=11.0 ms
2022-12-21 12:51:50: 64 bytes from 217.25.239.31: icmp_seq=12914 ttl=57 time=11.0 ms
2022-12-21 12:52:05: 64 bytes from 217.25.239.31: icmp_seq=12915 ttl=57 time=10.8 ms
2022-12-21 12:52:20: 64 bytes from 217.25.239.31: icmp_seq=12916 ttl=57 time=11.0 ms
2022-12-21 12:52:35: 64 bytes from 217.25.239.31: icmp_seq=12917 ttl=57 time=10.8 ms
2022-12-21 12:52:50: 64 bytes from 217.25.239.31: icmp_seq=12918 ttl=57 time=11.1 ms
2022-12-21 12:53:05: 64 bytes from 217.25.239.31: icmp_seq=12919 ttl=57 time=10.6 ms
2022-12-21 12:53:20: 64 bytes from 217.25.239.31: icmp_seq=12920 ttl=57 time=10.7 ms
2022-12-21 12:53:35: 64 bytes from 217.25.239.31: icmp_seq=12921 ttl=57 time=10.6 ms
2022-12-21 12:53:50: 64 bytes from 217.25.239.31: icmp_seq=12922 ttl=57 time=10.6 ms
2022-12-21 12:54:05: 64 bytes from 217.25.239.31: icmp_seq=12923 ttl=57 time=10.8 ms
2022-12-21 12:54:20: 64 bytes from 217.25.239.31: icmp_seq=12924 ttl=57 time=11.3 ms
2022-12-21 12:54:35: 64 bytes from 217.25.239.31: icmp_seq=12925 ttl=57 time=11.6 ms
2022-12-21 12:54:50: 64 bytes from 217.25.239.31: icmp_seq=12926 ttl=57 time=10.6 ms
2022-12-21 12:55:05: 64 bytes from 217.25.239.31: icmp_seq=12927 ttl=57 time=10.7 ms
2022-12-21 12:55:20: 64 bytes from 217.25.239.31: icmp_seq=12928 ttl=57 time=10.7 ms
2022-12-21 12:55:35: 64 bytes from 217.25.239.31: icmp_seq=12929 ttl=57 time=11.1 ms
2022-12-21 12:55:50: 64 bytes from 217.25.239.31: icmp_seq=12930 ttl=57 time=10.8 ms
2022-12-21 12:56:05: 64 bytes from 217.25.239.31: icmp_seq=12931 ttl=57 time=10.6 ms
2022-12-21 12:56:20: 64 bytes from 217.25.239.31: icmp_seq=12932 ttl=57 time=11.2 ms
2022-12-21 12:56:35: 64 bytes from 217.25.239.31: icmp_seq=12933 ttl=57 time=10.9 ms
2022-12-21 12:56:50: 64 bytes from 217.25.239.31: icmp_seq=12934 ttl=57 time=11.1 ms
2022-12-21 12:57:05: 64 bytes from 217.25.239.31: icmp_seq=12935 ttl=57 time=10.6 ms
2022-12-21 12:57:20: 64 bytes from 217.25.239.31: icmp_seq=12936 ttl=57 time=11.1 ms
2022-12-21 12:57:35: 64 bytes from 217.25.239.31: icmp_seq=12937 ttl=57 time=10.6 ms
2022-12-21 12:57:50: 64 bytes from 217.25.239.31: icmp_seq=12938 ttl=57 time=10.7 ms
2022-12-21 12:58:05: 64 bytes from 217.25.239.31: icmp_seq=12939 ttl=57 time=12.0 ms
2022-12-21 12:58:20: 64 bytes from 217.25.239.31: icmp_seq=12940 ttl=57 time=11.7 ms
2022-12-21 12:58:35: 64 bytes from 217.25.239.31: icmp_seq=12941 ttl=57 time=10.9 ms
2022-12-21 12:58:50: 64 bytes from 217.25.239.31: icmp_seq=12942 ttl=57 time=11.4 ms
2022-12-21 12:59:05: 64 bytes from 217.25.239.31: icmp_seq=12943 ttl=57 time=10.6 ms
2022-12-21 12:59:20: 64 bytes from 217.25.239.31: icmp_seq=12944 ttl=57 time=11.4 ms
2022-12-21 12:59:35: 64 bytes from 217.25.239.31: icmp_seq=12945 ttl=57 time=11.7 ms
2022-12-21 12:59:50: 64 bytes from 217.25.239.31: icmp_seq=12946 ttl=57 time=11.1 ms
2022-12-21 13:00:05: 64 bytes from 217.25.239.31: icmp_seq=12947 ttl=57 time=10.6 ms
2022-12-21 13:00:20: 64 bytes from 217.25.239.31: icmp_seq=12948 ttl=57 time=10.9 ms
2022-12-21 13:00:35: 64 bytes from 217.25.239.31: icmp_seq=12949 ttl=57 time=11.4 ms
2022-12-21 13:00:50: 64 bytes from 217.25.239.31: icmp_seq=12950 ttl=57 time=10.9 ms
2022-12-21 13:01:05: 64 bytes from 217.25.239.31: icmp_seq=12951 ttl=57 time=10.5 ms
2022-12-21 13:01:20: 64 bytes from 217.25.239.31: icmp_seq=12952 ttl=57 time=10.7 ms
2022-12-21 13:01:35: 64 bytes from 217.25.239.31: icmp_seq=12953 ttl=57 time=11.2 ms
2022-12-21 13:01:50: 64 bytes from 217.25.239.31: icmp_seq=12954 ttl=57 time=11.0 ms
2022-12-21 13:02:05: 64 bytes from 217.25.239.31: icmp_seq=12955 ttl=57 time=11.7 ms
2022-12-21 13:02:20: 64 bytes from 217.25.239.31: icmp_seq=12956 ttl=57 time=10.7 ms
2022-12-21 13:02:35: 64 bytes from 217.25.239.31: icmp_seq=12957 ttl=57 time=10.8 ms
2022-12-21 13:02:50: 64 bytes from 217.25.239.31: icmp_seq=12958 ttl=57 time=11.2 ms
2022-12-21 13:03:05: 64 bytes from 217.25.239.31: icmp_seq=12959 ttl=57 time=10.4 ms
2022-12-21 13:03:20: 64 bytes from 217.25.239.31: icmp_seq=12960 ttl=57 time=10.5 ms
2022-12-21 13:03:35: 64 bytes from 217.25.239.31: icmp_seq=12961 ttl=57 time=10.8 ms
2022-12-21 13:03:50: 64 bytes from 217.25.239.31: icmp_seq=12962 ttl=57 time=10.8 ms
2022-12-21 13:04:05: 64 bytes from 217.25.239.31: icmp_seq=12963 ttl=57 time=11.5 ms
2022-12-21 13:04:20: 64 bytes from 217.25.239.31: icmp_seq=12964 ttl=57 time=10.6 ms
2022-12-21 13:04:35: 64 bytes from 217.25.239.31: icmp_seq=12965 ttl=57 time=11.0 ms
2022-12-21 13:04:50: 64 bytes from 217.25.239.31: icmp_seq=12966 ttl=57 time=11.4 ms
2022-12-21 13:05:05: 64 bytes from 217.25.239.31: icmp_seq=12967 ttl=57 time=10.4 ms
2022-12-21 13:05:20: 64 bytes from 217.25.239.31: icmp_seq=12968 ttl=57 time=10.7 ms
2022-12-21 13:05:35: 64 bytes from 217.25.239.31: icmp_seq=12969 ttl=57 time=10.8 ms
2022-12-21 13:05:50: 64 bytes from 217.25.239.31: icmp_seq=12970 ttl=57 time=10.9 ms
2022-12-21 13:06:05: 64 bytes from 217.25.239.31: icmp_seq=12971 ttl=57 time=11.8 ms
2022-12-21 13:06:20: 64 bytes from 217.25.239.31: icmp_seq=12972 ttl=57 time=10.4 ms
2022-12-21 13:06:35: 64 bytes from 217.25.239.31: icmp_seq=12973 ttl=57 time=10.7 ms
2022-12-21 13:06:50: 64 bytes from 217.25.239.31: icmp_seq=12974 ttl=57 time=10.6 ms
2022-12-21 13:07:05: 64 bytes from 217.25.239.31: icmp_seq=12975 ttl=57 time=10.7 ms
2022-12-21 13:07:20: 64 bytes from 217.25.239.31: icmp_seq=12976 ttl=57 time=10.8 ms
2022-12-21 13:07:35: 64 bytes from 217.25.239.31: icmp_seq=12977 ttl=57 time=11.3 ms
2022-12-21 13:07:50: 64 bytes from 217.25.239.31: icmp_seq=12978 ttl=57 time=10.9 ms
2022-12-21 13:08:05: 64 bytes from 217.25.239.31: icmp_seq=12979 ttl=57 time=10.8 ms
2022-12-21 13:08:20: 64 bytes from 217.25.239.31: icmp_seq=12980 ttl=57 time=10.5 ms
2022-12-21 13:08:35: 64 bytes from 217.25.239.31: icmp_seq=12981 ttl=57 time=10.9 ms
2022-12-21 13:08:50: 64 bytes from 217.25.239.31: icmp_seq=12982 ttl=57 time=10.9 ms
2022-12-21 13:09:05: 64 bytes from 217.25.239.31: icmp_seq=12983 ttl=57 time=10.9 ms
2022-12-21 13:09:20: 64 bytes from 217.25.239.31: icmp_seq=12984 ttl=57 time=10.4 ms
2022-12-21 13:09:35: 64 bytes from 217.25.239.31: icmp_seq=12985 ttl=57 time=10.5 ms
2022-12-21 13:09:50: 64 bytes from 217.25.239.31: icmp_seq=12986 ttl=57 time=11.0 ms
2022-12-21 13:10:05: 64 bytes from 217.25.239.31: icmp_seq=12987 ttl=57 time=10.7 ms
2022-12-21 13:10:20: 64 bytes from 217.25.239.31: icmp_seq=12988 ttl=57 time=10.7 ms
2022-12-21 13:10:35: 64 bytes from 217.25.239.31: icmp_seq=12989 ttl=57 time=11.3 ms
2022-12-21 13:10:50: 64 bytes from 217.25.239.31: icmp_seq=12990 ttl=57 time=11.0 ms
2022-12-21 13:11:05: 64 bytes from 217.25.239.31: icmp_seq=12991 ttl=57 time=10.7 ms
2022-12-21 13:11:20: 64 bytes from 217.25.239.31: icmp_seq=12992 ttl=57 time=11.3 ms
2022-12-21 13:11:35: 64 bytes from 217.25.239.31: icmp_seq=12993 ttl=57 time=10.8 ms
2022-12-21 13:11:50: 64 bytes from 217.25.239.31: icmp_seq=12994 ttl=57 time=10.7 ms
2022-12-21 13:12:05: 64 bytes from 217.25.239.31: icmp_seq=12995 ttl=57 time=10.4 ms
2022-12-21 13:12:20: 64 bytes from 217.25.239.31: icmp_seq=12996 ttl=57 time=11.3 ms
2022-12-21 13:12:35: 64 bytes from 217.25.239.31: icmp_seq=12997 ttl=57 time=11.4 ms
2022-12-21 13:12:50: 64 bytes from 217.25.239.31: icmp_seq=12998 ttl=57 time=10.7 ms
2022-12-21 13:13:05: 64 bytes from 217.25.239.31: icmp_seq=12999 ttl=57 time=11.0 ms
2022-12-21 13:13:20: 64 bytes from 217.25.239.31: icmp_seq=13000 ttl=57 time=10.7 ms
2022-12-21 13:13:36: 64 bytes from 217.25.239.31: icmp_seq=13001 ttl=57 time=10.5 ms
2022-12-21 13:13:51: 64 bytes from 217.25.239.31: icmp_seq=13002 ttl=57 time=10.4 ms
2022-12-21 13:14:06: 64 bytes from 217.25.239.31: icmp_seq=13003 ttl=57 time=10.6 ms
2022-12-21 13:14:21: 64 bytes from 217.25.239.31: icmp_seq=13004 ttl=57 time=10.5 ms
2022-12-21 13:14:36: 64 bytes from 217.25.239.31: icmp_seq=13005 ttl=57 time=11.0 ms
2022-12-21 13:14:51: 64 bytes from 217.25.239.31: icmp_seq=13006 ttl=57 time=10.8 ms
2022-12-21 13:15:06: 64 bytes from 217.25.239.31: icmp_seq=13007 ttl=57 time=11.3 ms
2022-12-21 13:15:21: 64 bytes from 217.25.239.31: icmp_seq=13008 ttl=57 time=10.7 ms
2022-12-21 13:15:36: 64 bytes from 217.25.239.31: icmp_seq=13009 ttl=57 time=11.3 ms
2022-12-21 13:15:51: 64 bytes from 217.25.239.31: icmp_seq=13010 ttl=57 time=11.6 ms
2022-12-21 13:16:06: 64 bytes from 217.25.239.31: icmp_seq=13011 ttl=57 time=10.9 ms
2022-12-21 13:16:21: 64 bytes from 217.25.239.31: icmp_seq=13012 ttl=57 time=11.1 ms
2022-12-21 13:16:36: 64 bytes from 217.25.239.31: icmp_seq=13013 ttl=57 time=10.7 ms
2022-12-21 13:16:51: 64 bytes from 217.25.239.31: icmp_seq=13014 ttl=57 time=10.7 ms
2022-12-21 13:17:06: 64 bytes from 217.25.239.31: icmp_seq=13015 ttl=57 time=10.5 ms
2022-12-21 13:17:21: 64 bytes from 217.25.239.31: icmp_seq=13016 ttl=57 time=10.8 ms
2022-12-21 13:17:36: 64 bytes from 217.25.239.31: icmp_seq=13017 ttl=57 time=10.4 ms
2022-12-21 13:17:51: 64 bytes from 217.25.239.31: icmp_seq=13018 ttl=57 time=10.6 ms
2022-12-21 13:18:06: 64 bytes from 217.25.239.31: icmp_seq=13019 ttl=57 time=10.9 ms
2022-12-21 13:18:21: 64 bytes from 217.25.239.31: icmp_seq=13020 ttl=57 time=10.5 ms
2022-12-21 13:18:36: 64 bytes from 217.25.239.31: icmp_seq=13021 ttl=57 time=10.8 ms
2022-12-21 13:18:51: 64 bytes from 217.25.239.31: icmp_seq=13022 ttl=57 time=10.8 ms
2022-12-21 13:19:06: 64 bytes from 217.25.239.31: icmp_seq=13023 ttl=57 time=10.7 ms
2022-12-21 13:19:21: 64 bytes from 217.25.239.31: icmp_seq=13024 ttl=57 time=10.5 ms
2022-12-21 13:19:36: 64 bytes from 217.25.239.31: icmp_seq=13025 ttl=57 time=10.6 ms
2022-12-21 13:19:51: 64 bytes from 217.25.239.31: icmp_seq=13026 ttl=57 time=10.6 ms
2022-12-21 13:20:06: 64 bytes from 217.25.239.31: icmp_seq=13027 ttl=57 time=11.0 ms
2022-12-21 13:20:21: 64 bytes from 217.25.239.31: icmp_seq=13028 ttl=57 time=10.4 ms
2022-12-21 13:20:36: 64 bytes from 217.25.239.31: icmp_seq=13029 ttl=57 time=10.4 ms
2022-12-21 13:20:51: 64 bytes from 217.25.239.31: icmp_seq=13030 ttl=57 time=10.7 ms
2022-12-21 13:21:06: 64 bytes from 217.25.239.31: icmp_seq=13031 ttl=57 time=11.4 ms
2022-12-21 13:21:21: 64 bytes from 217.25.239.31: icmp_seq=13032 ttl=57 time=10.8 ms
2022-12-21 13:21:36: 64 bytes from 217.25.239.31: icmp_seq=13033 ttl=57 time=10.7 ms
2022-12-21 13:21:51: 64 bytes from 217.25.239.31: icmp_seq=13034 ttl=57 time=10.5 ms
2022-12-21 13:22:06: 64 bytes from 217.25.239.31: icmp_seq=13035 ttl=57 time=12.1 ms
2022-12-21 13:22:21: 64 bytes from 217.25.239.31: icmp_seq=13036 ttl=57 time=10.6 ms
2022-12-21 13:22:36: 64 bytes from 217.25.239.31: icmp_seq=13037 ttl=57 time=11.9 ms
2022-12-21 13:22:51: 64 bytes from 217.25.239.31: icmp_seq=13038 ttl=57 time=11.2 ms
2022-12-21 13:23:06: 64 bytes from 217.25.239.31: icmp_seq=13039 ttl=57 time=11.7 ms
2022-12-21 13:23:21: 64 bytes from 217.25.239.31: icmp_seq=13040 ttl=57 time=10.5 ms
2022-12-21 13:23:36: 64 bytes from 217.25.239.31: icmp_seq=13041 ttl=57 time=10.7 ms
2022-12-21 13:23:51: 64 bytes from 217.25.239.31: icmp_seq=13042 ttl=57 time=11.3 ms
2022-12-21 13:24:06: 64 bytes from 217.25.239.31: icmp_seq=13043 ttl=57 time=11.4 ms
2022-12-21 13:24:21: 64 bytes from 217.25.239.31: icmp_seq=13044 ttl=57 time=10.9 ms
2022-12-21 13:24:36: 64 bytes from 217.25.239.31: icmp_seq=13045 ttl=57 time=11.0 ms
2022-12-21 13:24:51: 64 bytes from 217.25.239.31: icmp_seq=13046 ttl=57 time=11.4 ms
2022-12-21 13:25:06: 64 bytes from 217.25.239.31: icmp_seq=13047 ttl=57 time=10.9 ms
2022-12-21 13:25:21: 64 bytes from 217.25.239.31: icmp_seq=13048 ttl=57 time=10.5 ms
2022-12-21 13:25:36: 64 bytes from 217.25.239.31: icmp_seq=13049 ttl=57 time=11.7 ms
2022-12-21 13:25:51: 64 bytes from 217.25.239.31: icmp_seq=13050 ttl=57 time=11.1 ms
2022-12-21 13:26:06: 64 bytes from 217.25.239.31: icmp_seq=13051 ttl=57 time=11.5 ms
2022-12-21 13:26:21: 64 bytes from 217.25.239.31: icmp_seq=13052 ttl=57 time=10.9 ms
2022-12-21 13:26:36: 64 bytes from 217.25.239.31: icmp_seq=13053 ttl=57 time=11.4 ms
2022-12-21 13:26:51: 64 bytes from 217.25.239.31: icmp_seq=13054 ttl=57 time=10.7 ms
2022-12-21 13:27:06: 64 bytes from 217.25.239.31: icmp_seq=13055 ttl=57 time=10.9 ms
2022-12-21 13:27:21: 64 bytes from 217.25.239.31: icmp_seq=13056 ttl=57 time=10.8 ms
2022-12-21 13:27:36: 64 bytes from 217.25.239.31: icmp_seq=13057 ttl=57 time=11.0 ms
2022-12-21 13:27:51: 64 bytes from 217.25.239.31: icmp_seq=13058 ttl=57 time=10.5 ms
2022-12-21 13:28:06: 64 bytes from 217.25.239.31: icmp_seq=13059 ttl=57 time=10.9 ms
2022-12-21 13:28:21: 64 bytes from 217.25.239.31: icmp_seq=13060 ttl=57 time=11.6 ms
2022-12-21 13:28:36: 64 bytes from 217.25.239.31: icmp_seq=13061 ttl=57 time=10.7 ms
2022-12-21 13:28:51: 64 bytes from 217.25.239.31: icmp_seq=13062 ttl=57 time=10.5 ms
2022-12-21 13:29:06: 64 bytes from 217.25.239.31: icmp_seq=13063 ttl=57 time=10.8 ms
2022-12-21 13:29:21: 64 bytes from 217.25.239.31: icmp_seq=13064 ttl=57 time=10.6 ms
2022-12-21 13:29:36: 64 bytes from 217.25.239.31: icmp_seq=13065 ttl=57 time=11.0 ms
2022-12-21 13:29:51: 64 bytes from 217.25.239.31: icmp_seq=13066 ttl=57 time=10.6 ms
2022-12-21 13:30:06: 64 bytes from 217.25.239.31: icmp_seq=13067 ttl=57 time=10.5 ms
2022-12-21 13:30:21: 64 bytes from 217.25.239.31: icmp_seq=13068 ttl=57 time=11.2 ms
2022-12-21 13:30:36: 64 bytes from 217.25.239.31: icmp_seq=13069 ttl=57 time=10.6 ms
2022-12-21 13:30:51: 64 bytes from 217.25.239.31: icmp_seq=13070 ttl=57 time=11.4 ms
2022-12-21 13:31:06: 64 bytes from 217.25.239.31: icmp_seq=13071 ttl=57 time=10.9 ms
2022-12-21 13:31:21: 64 bytes from 217.25.239.31: icmp_seq=13072 ttl=57 time=10.8 ms
2022-12-21 13:31:36: 64 bytes from 217.25.239.31: icmp_seq=13073 ttl=57 time=11.0 ms
2022-12-21 13:31:51: 64 bytes from 217.25.239.31: icmp_seq=13074 ttl=57 time=11.1 ms
2022-12-21 13:32:06: 64 bytes from 217.25.239.31: icmp_seq=13075 ttl=57 time=11.9 ms
2022-12-21 13:32:21: 64 bytes from 217.25.239.31: icmp_seq=13076 ttl=57 time=10.9 ms
2022-12-21 13:32:36: 64 bytes from 217.25.239.31: icmp_seq=13077 ttl=57 time=11.0 ms
2022-12-21 13:32:51: 64 bytes from 217.25.239.31: icmp_seq=13078 ttl=57 time=11.5 ms
2022-12-21 13:33:06: 64 bytes from 217.25.239.31: icmp_seq=13079 ttl=57 time=10.5 ms
2022-12-21 13:33:21: 64 bytes from 217.25.239.31: icmp_seq=13080 ttl=57 time=10.8 ms
2022-12-21 13:33:36: 64 bytes from 217.25.239.31: icmp_seq=13081 ttl=57 time=11.4 ms
2022-12-21 13:33:51: 64 bytes from 217.25.239.31: icmp_seq=13082 ttl=57 time=11.2 ms
2022-12-21 13:34:06: 64 bytes from 217.25.239.31: icmp_seq=13083 ttl=57 time=11.5 ms
2022-12-21 13:34:21: 64 bytes from 217.25.239.31: icmp_seq=13084 ttl=57 time=11.4 ms
2022-12-21 13:34:36: 64 bytes from 217.25.239.31: icmp_seq=13085 ttl=57 time=11.1 ms
